premierelocatie_id,relatie,value
140288,naam,Muzenhoek 28
140288,adres,
140288,stad,Sleidinge
140288,postcode,None
140288,land,België
136038,naam,Tanztheater Wuppertal
136038,adres,Spinnstraße 4
136038,stad,Wuppertal
136038,postcode,42283
136038,land,Duitsland
140362,naam,Oud gerechtsgebouw Antwerpen
140362,adres,
140362,stad,Antwerpen
140362,postcode,None
140362,land,België
134045,naam,Kunstencentrum Vooruit
134045,adres,Sint-Pietersnieuwstraat 23
134045,stad,Gent
134045,postcode,9000
134045,land,België
135303,naam,St-Maarten Bovenschool
135303,adres,None
135303,stad,Beveren
135303,postcode,None
135303,land,België
139324,naam,Museu d'Arqueologia de Catalunya
139324,adres,
139324,stad,Barcelona
139324,postcode,None
139324,land,Spanje
134602,naam,Spaans Huis
134602,adres,Hoogstraat 75
134602,stad,Gent
134602,postcode,9000
134602,land,België
135901,naam,Compagnietheater
135901,adres,Kolveniersburgwal 50
135901,stad,Amsterdam
135901,postcode,1012 CX
135901,land,Nederland
138445,naam,Théâtre de Poche
138445,adres,"2, rue St Louis"
138445,stad,Hédé
138445,postcode,35630
138445,land,Frankrijk
133552,naam,Industrieel Archeologisch Pand
133552,adres,None
133552,stad,None
133552,postcode,None
133552,land,België
131845,naam,PC Arenberg
131845,adres,Arenbergstraat 28
131845,stad,Antwerpen
131845,postcode,2000
131845,land,België
133528,naam,Chassé Theater
133528,adres,Prinsenlaan 8
133528,stad,Breda
133528,postcode,4801 BC
133528,land,Nederland
132960,naam,Concertgebouw Brugge
132960,adres,'t Zand 34
132960,stad,Brugge
132960,postcode,8000
132960,land,België
134958,naam,CC Casino Koksijde
134958,adres,Casinoplein 10/11
134958,stad,Koksijde
134958,postcode,8670
134958,land,België
133831,naam,Schouwburg Arnhem
133831,adres,Postbus 1103
133831,stad,Arnhem
133831,postcode,6801 BC
133831,land,Nederland
130926,naam,CC Scharpoord
130926,adres,Meerlaan 32
130926,stad,Knokke-Heist
130926,postcode,8300
130926,land,België
139808,naam,Fortstraat 5
139808,adres,
139808,stad,Oostende
139808,postcode,None
139808,land,België
131003,naam,De Vrije Val II
131003,adres,Namenstraat 7
131003,stad,Antwerpen
131003,postcode,2000
131003,land,België
135276,naam,Het Groot Gevaar
135276,adres,Jetselaan 18
135276,stad,Koekelberg
135276,postcode,1081
135276,land,België
136662,naam,Théâtre de lîle
136662,adres,"6, Bd Extérieur, Faubourg Blanchot"
136662,stad,Nouméa
136662,postcode,98846
136662,land,Frankrijk
135680,naam,Candelaershuys
135680,adres,Brugmannlaan 433
135680,stad,Ukkel
135680,postcode,1180
135680,land,België
137819,naam,Gerechtshof
137819,adres,
137819,stad,Gent
137819,postcode,None
137819,land,België
134208,naam,Théâtre de la Cité Internationale
134208,adres,"21, boulevard Jourdan"
134208,stad,Paris
134208,postcode,75019
134208,land,Frankrijk
140396,naam,Oslo City Hall
140396,adres,
140396,stad,Oslo
140396,postcode,None
140396,land,Noorwegen
135608,naam,PACT Zollverein/CZNRW
135608,adres,Bullmannaue 20
135608,stad,Essen
135608,postcode,D 45327
135608,land,Duitsland
138806,naam,Festivalcentrum
138806,adres,
138806,stad,Utrecht
138806,postcode,None
138806,land,Nederland
136755,naam,Letteren en Wijsbegeerte
136755,adres,Blandijnberg
136755,stad,Gent
136755,postcode,9000
136755,land,België
131544,naam,Cinema Rix
131544,adres,De Gryspeerstraat 86
131544,stad,Deurne
131544,postcode,2100
131544,land,België
140379,naam,Les Machines de L'Ile
140379,adres,
140379,stad,Nantes
140379,postcode,None
140379,land,Frankrijk
136017,naam,Heilig Hart
136017,adres,Budastraat 30
136017,stad,Kortrijk
136017,postcode,8500
136017,land,België
134149,naam,V-tex
134149,adres,Pieter de Conincklaan 23a
134149,stad,Kortrijk
134149,postcode,8500
134149,land,België
134875,naam,Bogotá
134875,adres,None
134875,stad,Bogotá
134875,postcode,None
134875,land,Colombia
137683,naam,op locatie
137683,adres,None
137683,stad,Chalon-sur-Saône
137683,postcode,None
137683,land,Frankrijk
135534,naam,Fort4
135534,adres,Fortstraat 100
135534,stad,Mortsel
135534,postcode,2640
135534,land,België
140337,naam,Deutsches Staatstheater Timisoara
140337,adres,
140337,stad,Timisoara
140337,postcode,None
140337,land,Roemenië
139959,naam,Asian Arts Theatre
139959,adres,
139959,stad,Gwangju
139959,postcode,None
139959,land,Republiek Korea
136412,naam,Rudolf Steinerschool
136412,adres,None
136412,stad,Gent
136412,postcode,None
136412,land,België
134051,naam,CC Mortsel
134051,adres,Heilig Kruisstraat 16
134051,stad,Mortsel
134051,postcode,2640
134051,land,België
136790,naam,Zonder Naampark
136790,adres,Zonder Naampark
136790,stad,Gent
136790,postcode,9000
136790,land,België
136640,naam,NTGent
136640,adres,Sint-Baafsplein 17
136640,stad,Gent
136640,postcode,9000
136640,land,België
137060,naam,Stadsschouwburg Groningen
137060,adres,Postbus 775
137060,stad,Groningen
137060,postcode,9700 AT
137060,land,Nederland
134792,naam,ruimte onbekend
134792,adres,None
134792,stad,Paris
134792,postcode,None
134792,land,Frankrijk
140301,naam,Op locatie
140301,adres,
140301,stad,Molenbeek
140301,postcode,None
140301,land,België
139619,naam,Rabbithole Art & Performance Space
139619,adres,
139619,stad,Athene
139619,postcode,None
139619,land,Griekenland
135603,naam,De Schuur
135603,adres,Sint-Andreaslaan 5
135603,stad,Beernem
135603,postcode,None
135603,land,België
136133,naam,Netwerk
136133,adres,Houtkaai z/n
136133,stad,Aalst
136133,postcode,9300
136133,land,België
140451,naam,Universitatea Sapientia
140451,adres,
140451,stad,Kolozsvár / Cluj
140451,postcode,None
140451,land,Roemenië
138915,naam,Kassinn/The National Theatre
138915,adres,
138915,stad,Reykjavik
138915,postcode,None
138915,land,IJsland
137028,naam,Stadspoppentheater
137028,adres,None
137028,stad,Antwerpen
137028,postcode,None
137028,land,België
140120,naam,Performing Arts Forum (PAF)
140120,adres,
140120,stad,Saint-Erme-Outre-et-Ramecourt
140120,postcode,None
140120,land,Frankrijk
139915,naam,humainTROPhumain
139915,adres,Domaine de Grammont
139915,stad,Montpellier
139915,postcode,CS 69060 34965
139915,land,Frankrijk
136274,naam,Luzerner Theater
136274,adres,None
136274,stad,Luzern
136274,postcode,None
136274,land,Zwitserland
135857,naam,Szene Bunte Wähne
135857,adres,None
135857,stad,Horn
135857,postcode,None
135857,land,Oostenrijk
134408,naam,Kirkwall
134408,adres,None
134408,stad,"Kirkwall, Orkney"
134408,postcode,None
134408,land,Groot-Brittannië
133737,naam,Huis a/d Werf
133737,adres,Boorstraat 107
133737,stad,Utrecht
133737,postcode,3513 SE
133737,land,Nederland
140030,naam,Alibi Kermistent - Havenlaan 49
140030,adres,
140030,stad,Molenbeek
140030,postcode,None
140030,land,België
131572,naam,Jeugdtheater Hofplein
131572,adres,BENTHEMSTRAAT 13 
131572,stad,Rotterdam
131572,postcode,3032 AA
131572,land,Nederland
136439,naam,Op locatie
136439,adres,None
136439,stad,Genk
136439,postcode,None
136439,land,België
131892,naam,ruimte onbekend
131892,adres,None
131892,stad,Antwerpen
131892,postcode,None
131892,land,België
135795,naam,Festival d'Avignon
135795,adres,"20, Rue du Portail Bouvier"
135795,stad,Avignon
135795,postcode,84000
135795,land,Frankrijk
139390,naam,Makan - Egyptian Center For Culture & Art
139390,adres,
139390,stad,Cairo
139390,postcode,None
139390,land,Egypte
140292,naam,CKG Kapoentje
140292,adres,
140292,stad,Oostende
140292,postcode,None
140292,land,België
135616,naam,Tanzquartier
135616,adres,"Museumsplatz 1
/5 - Halle G"
135616,stad,Wien
135616,postcode,1070
135616,land,Oostenrijk
133492,naam,Nova Zembla Koetshuis
133492,adres,SERGEYSELSSTRAAT 20
133492,stad,Borgerhout
133492,postcode,2140
133492,land,België
140392,naam,Espaço Tom Jobim
140392,adres,
140392,stad,Rio de Janeiro
140392,postcode,None
140392,land,Brazilië
134192,naam,Stuc - de Brandweerkazerne
134192,adres,Vaartkom 12-14
134192,stad,Leuven
134192,postcode,3000
134192,land,België
138650,naam,Plateau de Valbacol
138650,adres,
138650,stad,Vitrolles
138650,postcode,None
138650,land,Frankrijk
134580,naam,Das Tat
134580,adres,Bockenheimer Warte
134580,stad,Franfurt
134580,postcode,60325
134580,land,Duitsland
140466,naam,City Theatre
140466,adres,
140466,stad,Talinn
140466,postcode,None
140466,land,Estland
137063,naam,CC Lier
137063,adres,Aarschotsesteenweg 3
137063,stad,Lier
137063,postcode,2500
137063,land,België
138253,naam,Musée de la Danse
138253,adres,38 rue Saint-Melaine - CS 20831
138253,stad,Rennes
138253,postcode,35108
138253,land,Frankrijk
138746,naam,Kampnagel - K2
138746,adres,
138746,stad,Hamburg
138746,postcode,None
138746,land,Duitsland
130878,naam,Klein Raamtheater
130878,adres,Lange Gasthuisstraat 26
130878,stad,Antwerpen
130878,postcode,2000
130878,land,België
134954,naam,Tent Leopoldpark
134954,adres,None
134954,stad,Oostende
134954,postcode,8400
134954,land,België
136494,naam,Théâtre de Saint-Quentin-en-Yvelines
136494,adres,Place Georges Pompidou
136494,stad,Saint-Quentin-en-Yvelines
136494,postcode,78054
136494,land,Frankrijk
132253,naam,GC Nekkersdal
132253,adres,E. Bockstaellaan 107
132253,stad,Laken
132253,postcode,1020
132253,land,België
134352,naam,OC De Vonke
134352,adres,Lagaeplein 24
134352,stad,Heule
134352,postcode,8501
134352,land,België
136880,naam,Oude Vismijn
136880,adres,Veerleplein 5
136880,stad,Gent
136880,postcode,9000
136880,land,België
137070,naam,Het Steen
137070,adres,None
137070,stad,Antwerpen
137070,postcode,2000
137070,land,België
136686,naam,Op locatie
136686,adres,None
136686,stad,Rotterdam
136686,postcode,None
136686,land,Nederland
135585,naam,Toneelhuis
135585,adres,None
135585,stad,Maastricht
135585,postcode,None
135585,land,Nederland
139977,naam,Sala Widowiskowa
139977,adres,
139977,stad,Lublin
139977,postcode,None
139977,land,Polen
135246,naam,Locatie: Drie Snellenstraat
135246,adres,Drie Snellenstraat
135246,stad,Antwerpen
135246,postcode,None
135246,land,België
139081,naam,Arctic Culture Centre
139081,adres,
139081,stad,Hammerfest
139081,postcode,None
139081,land,Noorwegen
137469,naam,Nuovo Teatro Nuovo
137469,adres,"Piazzetta Marinelli, 3"
137469,stad,Napoli
137469,postcode,80134
137469,land,Italië
140436,naam,Teatro Valle-Inclán
140436,adres,
140436,stad,Madrid
140436,postcode,None
140436,land,Spanje
130932,naam,Limelight
130932,adres,Jan Persijnstraat 6
130932,stad,Kortrijk
130932,postcode,8500
130932,land,België
138397,naam,Španski Borci
138397,adres,
138397,stad,Ljubljana
138397,postcode,None
138397,land,Slovenië
136199,naam,CD Podium
136199,adres,None
136199,stad,Deurne
136199,postcode,None
136199,land,België
136034,naam,Leopolddok
136034,adres,Lübeckweg
136034,stad,Antwerpen
136034,postcode,2000
136034,land,België
137624,naam,Intro in situ
137624,adres,Capucijnengang 12
137624,stad,Maastricht
137624,postcode,6211 rv
137624,land,Nederland
140000,naam,Teatro Francesco Stabile
140000,adres,
140000,stad,Potenza
140000,postcode,None
140000,land,Italië
134282,naam,Cockeril Yards
134282,adres,None
134282,stad,Hoboken
134282,postcode,2660
134282,land,België
136712,naam,Oisa-gebouwen
136712,adres,Elsenstraat
136712,stad,Merksem
136712,postcode,2170
136712,land,België
134233,naam,Repetitieruimte Het Muziek Lod
134233,adres,Pelikaanstraat 24
134233,stad,Gent
134233,postcode,9000
134233,land,België
139786,naam,Teatro Campo Alegre
139786,adres,
139786,stad,Porto
139786,postcode,None
139786,land,Portugal
138945,naam,Coup de Ville
138945,adres,
138945,stad,Sint-Niklaas
138945,postcode,None
138945,land,België
140046,naam,Op locatie
140046,adres,
140046,stad,Aartselaar
140046,postcode,None
140046,land,België
134497,naam,La Scène Bocage
134497,adres,None
134497,stad,Herve
134497,postcode,None
134497,land,België
140429,naam,Landloperskolonie Wortel
140429,adres,
140429,stad,Turnhout
140429,postcode,None
140429,land,België
136813,naam,ADC Genève
136813,adres,None
136813,stad,Genève
136813,postcode,None
136813,land,Zwitserland
140354,naam,LDC Stede Akkers
140354,adres,
140354,stad,Hoogstraten
140354,postcode,None
140354,land,België
131258,naam,Nieuwe de la Mar Theater
131258,adres,MARNIXSTRAAT 404
131258,stad,Amsterdam
131258,postcode,1017PL
131258,land,Nederland
133427,naam,STUC - VLAMINGENSTRAAT
133427,adres,VLAMINGENSTRAAT 83
133427,stad,Leuven
133427,postcode,3000
133427,land,België
134960,naam,Scarabeus
134960,adres,Hollestraat 19-27
134960,stad,Schaarbeek
134960,postcode,1030
134960,land,België
137034,naam,Teatro Fabbricone
137034,adres,Via Targetti 10
137034,stad,Prato
137034,postcode,None
137034,land,Italië
138682,naam,Gentbruggeaard
138682,adres,
138682,stad,Gent
138682,postcode,None
138682,land,België
133424,naam,CC De Werf - Theaterzaal
133424,adres,Molenstraat 51
133424,stad,Aalst
133424,postcode,9300
133424,land,België
136855,naam,Théâtre d'Arras
136855,adres,Place du théâtre
136855,stad,Arras
136855,postcode,62000
136855,land,Frankrijk
137930,naam,CarWash Theater
137930,adres,Sergeyselsstraat 42
137930,stad,Borgerhout
137930,postcode,2140
137930,land,België
134814,naam,ruimte onbekend
134814,adres,None
134814,stad,Aalst
134814,postcode,9300
134814,land,België
139874,naam,Mathildenhöhe
139874,adres,Olbrichweg 15
139874,stad,Darmstadt
139874,postcode,64287
139874,land,Duitsland
133334,naam,Theater Bouwkunde
133334,adres,Klooster 2-4
133334,stad,Deventer
133334,postcode,7411NH
133334,land,Nederland
135264,naam,Plesni Teater
135264,adres,None
135264,stad,Ljubljana
135264,postcode,None
135264,land,Slovenië
134596,naam,Buurthuis De Tiret
134596,adres,E. Laermansstraat 23
134596,stad,Antwerpen
134596,postcode,2020
134596,land,België
139346,naam,Théâtre Jean Deschamps
139346,adres,
139346,stad,Carcassonne
139346,postcode,None
139346,land,Frankrijk
137058,naam,De Paardenkathedraal
137058,adres,Veeartsenijstraat 155
137058,stad,Utrecht
137058,postcode,None
137058,land,Nederland
135859,naam,Oude zwemdok
135859,adres,Rodekruisplein 2
135859,stad,Mechelen
135859,postcode,2800
135859,land,België
140104,naam,Nova Villa
140104,adres,
140104,stad,Donchery
140104,postcode,None
140104,land,Frankrijk
137411,naam,Thalia Theater
137411,adres,Alestertor
137411,stad,Hamburg
137411,postcode,20095
137411,land,Duitsland
131200,naam,CC Den Blank
131200,adres,Begijnhof  11
131200,stad,Overijse
131200,postcode,3090
131200,land,België
133832,naam,Theater aan de Rijn / Theater van het Oosten
133832,adres,RIjnstraat 42
133832,stad,Arnhem
133832,postcode,6811 EX
133832,land,Nederland
136659,naam,Gymnase du Lycée Vincent-de-Paul
136659,adres,Rue des Teinturiers
136659,stad,Avignon
136659,postcode,84000
136659,land,Frankrijk
137035,naam,ruimte onbekend
137035,adres,None
137035,stad,Winterthur
137035,postcode,None
137035,land,Zwitserland
133569,naam,op locatie
133569,adres,None
133569,stad,None
133569,postcode,None
133569,land,Onbekend
140306,naam,Bij Katrien
140306,adres,
140306,stad,'s-Hertogenbosch
140306,postcode,None
140306,land,Nederland
135705,naam,de Roma
135705,adres,Turnhoutsebaan 286
135705,stad,Borgerhout
135705,postcode,2140
135705,land,België
137036,naam,Plan K
137036,adres,None
137036,stad,Sint-Jans-Molenbeek
137036,postcode,None
137036,land,België
136927,naam,NTGent: T-bar
136927,adres,Sint-Baafsplein 17
136927,stad,Gent
136927,postcode,9000
136927,land,België
139140,naam,Les Nuits de Fourvière
139140,adres,
139140,stad,Lyon
139140,postcode,None
139140,land,Frankrijk
137427,naam,Platform
137427,adres,Verlatstraat 31
137427,stad,Antwerpen
137427,postcode,2000
137427,land,België
130952,naam,deSingel - Rode Zaal
130952,adres,Jan Van Rijswijcklaan 155
130952,stad,Antwerpen
130952,postcode,2018
130952,land,België
137920,naam,Theaterzaal Fontys
137920,adres,
137920,stad,Tilburg
137920,postcode,None
137920,land,Nederland
137517,naam,BAFFbis
137517,adres,Lange Gasthuisstraat 26
137517,stad,Antwerpen
137517,postcode,2000
137517,land,België
139829,naam,Maaspoort Sports & Events
139829,adres,
139829,stad,'s-Hertogenbosch
139829,postcode,None
139829,land,Nederland
139174,naam,Provinciale Bibliotheek Hasselt
139174,adres,
139174,stad,Hasselt
139174,postcode,None
139174,land,België
140291,naam,CAZ
140291,adres,
140291,stad,Oostende
140291,postcode,None
140291,land,België
138937,naam,SESC Palladium
138937,adres,
138937,stad,Belo Horizonte
138937,postcode,None
138937,land,Brazilië
138807,naam,Fedasil Poelkapelle
138807,adres,Stadenstraat 68
138807,stad,Poelkapelle
138807,postcode,8920
138807,land,België
136164,naam,Cultuurzaal - De Muze van Meise
136164,adres,Brusselsesteenweg 67
136164,stad,Meise
136164,postcode,1860
136164,land,België
135613,naam,'t Arsenaal - Grote Zaal
135613,adres,Hanswijkstraat 63
135613,stad,Mechelen
135613,postcode,2800
135613,land,België
139333,naam,KAZ
139333,adres,
139333,stad,Oostende
139333,postcode,None
139333,land,België
133979,naam,St. Ceciliazaal / Sint-Ursula Instituut OLV Waver
133979,adres,Bosstraat 9
133979,stad,Onze-Lieve-Vrouw Waver
133979,postcode,2861
133979,land,België
136174,naam,Théâtre Le Manège
136174,adres,Rue des soeurs noirs 4a
136174,stad,Mons
136174,postcode,7000
136174,land,België
138675,naam,Sjarabang vzw
138675,adres,Kerkhoflei 47-49
138675,stad,Mechelen
138675,postcode,2800
138675,land,België
132634,naam,Le Manège - Centre Culturel Transfrontalier
132634,adres,Rue de la Croix
132634,stad,Maubeuge
132634,postcode,59600
132634,land,Frankrijk
131213,naam,De Meervaart
131213,adres,Meer en Vaart 300
131213,stad,Amsterdam
131213,postcode,1068 LE
131213,land,Nederland
131064,naam,De Kollebloem
131064,adres,Kloosterhof 1
131064,stad,Puurs
131064,postcode,2870
131064,land,België
139509,naam,La Cosa en Casa
139509,adres,
139509,stad,Bilbao
139509,postcode,None
139509,land,Spanje
140522,naam,Domaine de Grammont
140522,adres,
140522,stad,Montpellier
140522,postcode,None
140522,land,Frankrijk
140417,naam,Co Nova
140417,adres,Schrijfstraat 105
140417,stad,Kiel
140417,postcode,None
140417,land,België
136341,naam,Théâtre Centennial
136341,adres,
136341,stad,Sherbrooke
136341,postcode,None
136341,land,Canada
135912,naam,Hogeschool Campus Bijloke
135912,adres,Kluyskensstraat 2
135912,stad,Gent
135912,postcode,9000
135912,land,België
139293,naam,Antwerp Boxing Academy
139293,adres,Slachthuislaan 70
139293,stad,Antwerpen-Noord
139293,postcode,None
139293,land,België
135606,naam,Teatro Liceo
135606,adres,None
135606,stad,Salamanca
135606,postcode,None
135606,land,Spanje
131597,naam,Aleydistheater
131597,adres,Elizabethlaan 103 B
131597,stad,Aarschot
131597,postcode,3200
131597,land,België
137508,naam,De Figuranten
137508,adres,Koningstraat 32
137508,stad,Menen
137508,postcode,8930
137508,land,België
133563,naam,Figurentheater De Maan - Blauwe Kamer
133563,adres,Minderbroedersgang 1 & 3
133563,stad,Mechelen
133563,postcode,2800
133563,land,België
132129,naam,Mechels Jeugdteater
132129,adres,OUDE BRUSSELSTRAAT 10
132129,stad,Mechelen
132129,postcode,2800
132129,land,België
140457,naam,Communauté d'Agglomération de La Porte du Hainaut
140457,adres,
140457,stad,Wallers
140457,postcode,
140457,land,Frankrijk
140067,naam,Théâtre du Gymnase
140067,adres,
140067,stad,Marseille
140067,postcode,None
140067,land,Frankrijk
134826,naam,La Ferme du Buisson
134826,adres,Allée de la Ferme-Noisie
134826,stad,Marne-la-Vallée
134826,postcode,77437
134826,land,Frankrijk
136625,naam,Théâtre Forum Meyrin
136625,adres,"Place des Cinq-Continents, 1"
136625,stad,Meyrin
136625,postcode,1217
136625,land,Zwitserland
138388,naam,NT Gebouw
138388,adres,Korte Voorhout 3
138388,stad,Den Haag
138388,postcode,2511
138388,land,Nederland
140105,naam,AMUZ
140105,adres,
140105,stad,Antwerpen
140105,postcode,None
140105,land,België
138315,naam,Theater Walhalla
138315,adres,
138315,stad,Rotterdam
138315,postcode,None
138315,land,Nederland
139557,naam,Sint-Jozefskliniek
139557,adres,
139557,stad,Oostende
139557,postcode,None
139557,land,België
139830,naam,Hangar Bianco
139830,adres,
139830,stad,Santarcangelo
139830,postcode,None
139830,land,Italië
136687,naam,De Groenplaats repetitieruimte
136687,adres,Groenestraat 19 B
136687,stad,Brugge
136687,postcode,8000
136687,land,België
131817,naam,Koninklijk Circus
131817,adres,Onderrichtstraat 81
131817,stad,Brussel
131817,postcode,1000
131817,land,België
139063,naam,Kuub
139063,adres,
139063,stad,Turnhout
139063,postcode,None
139063,land,België
130930,naam,CC Gildhof
130930,adres,Sint-Michielstraat 9
130930,stad,Tielt
130930,postcode,8700
130930,land,België
138589,naam,Teatro Guaira
138589,adres,
138589,stad,Curitiba
138589,postcode,None
138589,land,Brazilië
130972,naam,CC 't Ghelandt
130972,adres,Waalvest z/n
130972,stad,Menen
130972,postcode,8930
130972,land,België
140352,naam,Thalia Hall
140352,adres,
140352,stad,Chicago
140352,postcode,None
140352,land,Verenigde Staten van Amerika
137017,naam,Dartmouth College
137017,adres,None
137017,stad,Hanover
137017,postcode,NH 03755
137017,land,Verenigde Staten van Amerika
133075,naam,Koninklijk Atheneum Oostende
133075,adres,L. SPILLAERTSTRAAT 31
133075,stad,Oostende
133075,postcode,8400
133075,land,België
139057,naam,Studio ALTA
139057,adres,
139057,stad,Praha
139057,postcode,None
139057,land,Tsjechische Republiek
137274,naam,Radialsystem V
137274,adres,Holzmarktstraße 33
137274,stad,Berlin
137274,postcode,10243
137274,land,Duitsland
134526,naam,ruimte onbekend
134526,adres,None
134526,stad,Brasschaat
134526,postcode,2930
134526,land,België
140367,naam,Bethanië Godsheide 
140367,adres,
140367,stad,Hasselt
140367,postcode,None
140367,land,België
136123,naam,De Zoo
136123,adres,Koniniging Astridplein
136123,stad,Antwerpen
136123,postcode,2018
136123,land,België
138553,naam,Theater Heerlen
138553,adres,Burg. Van Grunsvenplein 145
138553,stad,Heerlen
138553,postcode,6411 AS
138553,land,Nederland
134003,naam,'T Pekfabriek
134003,adres,Kattenberg 93
134003,stad,Borgerhout
134003,postcode,2140
134003,land,België
140279,naam,La Passerelle
140279,adres,
140279,stad,Saint-Étienne
140279,postcode,None
140279,land,Frankrijk
130882,naam,Theater het Appeltje
130882,adres,Lange Nieuwstraat 81
130882,stad,Antwerpen
130882,postcode,2000
130882,land,België
136971,naam,Salons De Buck
136971,adres,Ieperstraat
136971,stad,Brugge
136971,postcode,8000
136971,land,België
133673,naam,CC-Casino Blankenberge
133673,adres,Zeedijk 150
133673,stad,Blankenberge
133673,postcode,8370
133673,land,België
133961,naam,CC Westrand
133961,adres,Kamerijklaan z/n
133961,stad,Dilbeek
133961,postcode,1700
133961,land,België
136915,naam,Filmfabriek
136915,adres,Hoogstraat 33
136915,stad,Bierbeek
136915,postcode,3360
136915,land,België
139007,naam,CC Het Perron
139007,adres,
139007,stad,Ieper
139007,postcode,None
139007,land,België
140501,naam,Albertpark
140501,adres,
140501,stad,Brugge (B)
140501,postcode,None
138260,naam,Kunsthalle Mannheim
138260,adres,Friedrichsplatz 4
138260,stad,Mannheim
138260,postcode,D-68165
138260,land,Duitsland
137580,naam,Curve Theatre
137580,adres,Rutland Street
137580,stad,Liecester
137580,postcode,None
137580,land,Groot-Brittannië
137973,naam,MC2 Scène Nationale
137973,adres,"4, rue Paul Claudel B.P 2448"
137973,stad,Grenoble
137973,postcode,38034
137973,land,Frankrijk
132262,naam,Christen Volksbond
132262,adres,Zonnestraat 27
132262,stad,Ronse
132262,postcode,9600
132262,land,België
140040,naam,TJP Centre Dramatique National d'Alsace
140040,adres,
140040,stad,Strasbourg
140040,postcode,None
140040,land,Frankrijk
139141,naam,Tanzfabrik Berlin
139141,adres,
139141,stad,Berlin
139141,postcode,None
139141,land,Duitsland
138677,naam,Kasteel van Gaasbeek
138677,adres,
138677,stad,Gaasbeek
138677,postcode,None
138677,land,België
137988,naam,Sint-Quintinuskathedraal 
137988,adres,
137988,stad,Hasselt
137988,postcode,None
137988,land,België
139013,naam,Sint-Maartensdal
139013,adres,
139013,stad,Leuven
139013,postcode,None
139013,land,België
135798,naam,fabrik
135798,adres,None
135798,stad,Potsdam
135798,postcode,None
135798,land,Duitsland
133946,naam,Banlieu Bleu
133946,adres,None
133946,stad,Paris
133946,postcode,None
133946,land,Frankrijk
136427,naam,Huis Oostpool
136427,adres,Nieuwstraat 58
136427,stad,Arnhem
136427,postcode,6811 HX
136427,land,Nederland
139196,naam,Sint-Niklaaskerk
139196,adres,
139196,stad,Mesen
139196,postcode,None
139196,land,België
131100,naam,Schouwburg Odeon
131100,adres,Blijmarkt 25
131100,stad,Zwolle
131100,postcode,8011 ND
131100,land,Nederland
140019,naam,EMPAC - Troy
140019,adres,
140019,stad,New York
140019,postcode,None
140019,land,Verenigde Staten van Amerika
138863,naam,deFENIKS
138863,adres,
138863,stad,Mortsel
138863,postcode,None
138863,land,België
133171,naam,Stadspoppentheater
133171,adres,Terlindenhofstraat 204
133171,stad,Merksem
133171,postcode,2170
133171,land,België
139586,naam,City of Women Festival
139586,adres,
139586,stad,Ljubljana
139586,postcode,None
139586,land,Slovenië
138459,naam,Club Terminus
138459,adres,
138459,stad,Oostende
138459,postcode,8400
138459,land,België
135341,naam,Limelight - bovenzaal
135341,adres,Jan Persijnstraat 6
135341,stad,Kortrijk
135341,postcode,8500
135341,land,België
137931,naam,ruimte onbekend
137931,adres,
137931,stad,Quend-Plage
137931,postcode,None
139022,naam,De Veenfabriek
139022,adres,
139022,stad,Leiden
139022,postcode,None
139022,land,Nederland
133434,naam,DE WERF - KLEINE ZAAL
133434,adres,WERFSTRAAT 108
133434,stad,Brugge
133434,postcode,8000
133434,land,België
139508,naam,Circular Festival
139508,adres,
139508,stad,Vilo do Conde
139508,postcode,None
139508,land,Portugal
138520,naam,Trust Arts Education Center
138520,adres,
138520,stad,Pittsburgh
138520,postcode,None
138404,naam,op locatie
138404,adres,
138404,stad,Berlin
138404,postcode,None
137776,naam,Espace Pier Paolo Pasolini
137776,adres,"2, rue Salle Le Comte"
137776,stad,Valenciennes
137776,postcode,59300
137776,land,Frankrijk
136035,naam,Akenkaai
136035,adres,Akenkaai
136035,stad,Brussel
136035,postcode,1000
136035,land,België
139044,naam,Palais de Tokyo
139044,adres,
139044,stad,Paris
139044,postcode,None
139044,land,Frankrijk
134833,naam,Tropic Line Theatre
134833,adres,None
134833,stad,Townsville
134833,postcode,None
134833,land,Australië
137259,naam,Provinciehuis
137259,adres,Provincieplein 1
137259,stad,Leuven
137259,postcode,3010
137259,land,België
138458,naam,Teatro Real
138458,adres,San Jerónimo 66
138458,stad,Córdoba
138458,postcode,None
138458,land,Argentinië
133559,naam,Theater Krakeel
133559,adres,Teaterstraat 33
133559,stad,Gentbrugge
133559,postcode,9050
133559,land,België
131152,naam,Koninklijke Schouwburg
131152,adres,KORTE VOORHOUT 3
131152,stad,Den Haag
131152,postcode,2511 CW
131152,land,Nederland
137815,naam,Thermae Palace
137815,adres,
137815,stad,Oostende
137815,postcode,8400
137815,land,België
138029,naam,ruimte onbekend
138029,adres,
138029,stad,Athene
138029,postcode,None
138029,land,Griekenland
139733,naam,Beursplein/Place de la Bourse
139733,adres,
139733,stad,Brussel
139733,postcode,None
139733,land,België
135665,naam,l'Halle aux Draps
135665,adres,None
135665,stad,Tournai
135665,postcode,None
135665,land,België
139279,naam,De Tuin
139279,adres,
139279,stad,Antwerpen
139279,postcode,None
139279,land,België
133423,naam,nadine
133423,adres,Herderstraat 30
133423,stad,Elsene
133423,postcode,1050
133423,land,België
132389,naam,GC De Zandloper
132389,adres,Kaasmarkt 75
132389,stad,Wemmel
132389,postcode,1780
132389,land,België
