subsidie_id,relatie,value
14553,subsidietype,structureel diverse duur_14
14553,subsidiecomite,theater_10
14553,subsidiërende instantie,Kunstendecreet_1
14554,subsidiesysteem,Organisaties meerjarig voor theater_606
14554,organisatie,Theater Zuidpool_362843
14554,beginjaar,2006
14554,eindjaar,2007
14554,subsidietype,structureel diverse duur_14
14554,subsidiecomite,theater_10
14554,subsidiërende instantie,Kunstendecreet_1
14556,subsidiesysteem,Organisaties meerjarig voor theater_606
14556,organisatie,Figurentheater De Maan_363180
14556,beginjaar,2006
14556,eindjaar,2007
14556,subsidietype,structureel diverse duur_14
14556,subsidiecomite,theater_10
14556,subsidiërende instantie,Kunstendecreet_1
14560,subsidiesysteem,Organisaties meerjarig voor theater_606
14560,organisatie,Dastheater_368908
14560,beginjaar,2006
14560,eindjaar,2007
14560,subsidietype,structureel diverse duur_14
14560,subsidiecomite,theater_10
14560,subsidiërende instantie,Kunstendecreet_1
14566,subsidiesysteem,Organisaties meerjarig voor theater_606
14566,organisatie,HETGEVOLG_360657
14566,beginjaar,2006
14566,eindjaar,2007
14566,subsidietype,structureel diverse duur_14
14566,subsidiecomite,theater_10
14566,subsidiërende instantie,Kunstendecreet_1
14574,subsidiesysteem,Organisaties meerjarig voor theater_606
14574,organisatie,Victoria_362911
14574,beginjaar,2006
14574,eindjaar,2007
14574,subsidietype,structureel diverse duur_14
14574,subsidiecomite,theater_10
14574,subsidiërende instantie,Kunstendecreet_1
14576,subsidiesysteem,Organisaties meerjarig voor theater_606
14576,organisatie,Toneelgroep Ceremonia_362442
14576,beginjaar,2006
14576,eindjaar,2007
14576,subsidietype,structureel diverse duur_14
14576,subsidiecomite,theater_10
14576,subsidiërende instantie,Kunstendecreet_1
14577,subsidiesysteem,Organisaties meerjarig voor theater_606
14577,organisatie,Ultima Thule_362977
14577,beginjaar,2006
14577,eindjaar,2007
14577,subsidietype,structureel diverse duur_14
14577,subsidiecomite,theater_10
14577,subsidiërende instantie,Kunstendecreet_1
14578,subsidiesysteem,Organisaties meerjarig voor theater_606
14578,organisatie,Laika_369248
14578,beginjaar,2006
14578,eindjaar,2007
14578,subsidietype,structureel diverse duur_14
14578,subsidiecomite,theater_10
14578,subsidiërende instantie,Kunstendecreet_1
14581,subsidiesysteem,Organisaties meerjarig voor theater_606
14581,organisatie,luxemburg_363185
14581,beginjaar,2006
14581,eindjaar,2007
14581,subsidietype,structureel diverse duur_14
14581,subsidiecomite,theater_10
14581,subsidiërende instantie,Kunstendecreet_1
14586,subsidiesysteem,Organisaties meerjarig voor theater_606
14586,organisatie,Alibi collectief_360785
14586,beginjaar,2006
14586,eindjaar,2007
14586,subsidietype,structureel diverse duur_14
14586,subsidiecomite,theater_10
14586,subsidiërende instantie,Kunstendecreet_1
14598,subsidiesysteem,Organisaties meerjarig voor theater_606
14598,organisatie,Ontroerend Goed_370205
14598,beginjaar,2006
14598,eindjaar,2007
14598,subsidietype,structureel diverse duur_14
14598,subsidiecomite,theater_10
14598,subsidiërende instantie,Kunstendecreet_1
14625,subsidiesysteem,Projecten theater_607
14625,organisatie,Gino Sancti_371091
14625,beginjaar,2005
14625,eindjaar,2005
14625,subsidietype,projectbeurs_4
14625,subsidiecomite,theater_10
14625,subsidiërende instantie,Podiumkunstendecreet_10
14626,subsidiesysteem,Projecten theater_607
14626,organisatie,Ambachtelijk Collectief Trompet_369987
14626,beginjaar,2005
14626,eindjaar,2005
14626,subsidietype,projectbeurs_4
14626,subsidiecomite,theater_10
14626,subsidiërende instantie,Podiumkunstendecreet_10
14627,subsidiesysteem,Projecten theater_607
14627,organisatie,POK Multimediacollectief_371494
14627,beginjaar,2005
14627,eindjaar,2005
14627,subsidietype,projectbeurs_4
14627,subsidiecomite,theater_10
14627,subsidiërende instantie,Podiumkunstendecreet_10
14629,subsidiesysteem,Projecten theater_607
14629,organisatie,Time Circus vzw - Guerillartcollectief_370388
14629,beginjaar,2005
14629,eindjaar,2005
14629,subsidietype,projectbeurs_4
14629,subsidiecomite,theater_10
14629,subsidiërende instantie,Podiumkunstendecreet_10
14631,subsidiesysteem,Projecten theater_607
14631,organisatie,Aksident_360906
14631,beginjaar,2005
14631,eindjaar,2005
14631,subsidietype,projectbeurs_4
14631,subsidiecomite,theater_10
14631,subsidiërende instantie,Podiumkunstendecreet_10
14633,subsidiesysteem,Projecten theater_607
14633,organisatie,Tg Cactusbloem_370745
14633,beginjaar,2005
14633,eindjaar,2005
14633,subsidietype,projectbeurs_4
14633,subsidiecomite,theater_10
14633,subsidiërende instantie,Podiumkunstendecreet_10
14634,subsidiesysteem,Projecten theater_607
14634,organisatie,Tg Morrend Volk_370366
14634,beginjaar,2005
14634,eindjaar,2005
14634,subsidietype,projectbeurs_4
14634,subsidiecomite,theater_10
14634,subsidiërende instantie,Podiumkunstendecreet_10
14635,subsidiesysteem,Projecten theater_607
14635,organisatie,Collectief Theater Hart_370087
14635,beginjaar,2005
14635,eindjaar,2005
14635,subsidietype,projectbeurs_4
14635,subsidiecomite,theater_10
14635,subsidiërende instantie,Podiumkunstendecreet_10
14636,subsidiesysteem,Projecten festivals_625
14636,organisatie,De Verwondering_363182
14636,beginjaar,2006
14636,eindjaar,2009
14636,subsidietype,projectbeurs_4
14636,subsidiërende instantie,Kunstendecreet_1
14637,subsidiesysteem,Projecten muziektheater_616
14637,organisatie,Alden Biesen Zomeropera vzw_369909
14637,beginjaar,2005
14637,eindjaar,2005
14637,subsidietype,projectbeurs_4
14637,subsidiecomite,muziektheater_12
14637,subsidiërende instantie,Podiumkunstendecreet_10
14639,subsidiesysteem,Projecten muziektheater_616
14639,organisatie,Muziektheater van Zilverpapier_370998
14639,beginjaar,2005
14639,eindjaar,2005
14639,subsidietype,projectbeurs_4
14639,subsidiecomite,muziektheater_12
14639,subsidiërende instantie,Podiumkunstendecreet_10
14641,subsidiesysteem,Projecten muziektheater_616
14641,organisatie,Ademnood_371000
14641,beginjaar,2005
14641,eindjaar,2005
14641,subsidietype,projectbeurs_4
14641,subsidiecomite,muziektheater_12
14641,subsidiërende instantie,Podiumkunstendecreet_10
14642,subsidiesysteem,Projecten muziektheater_616
14642,organisatie,LastPost_371001
14642,beginjaar,2005
14642,eindjaar,2005
14642,subsidietype,projectbeurs_4
14642,subsidiecomite,muziektheater_12
14642,subsidiërende instantie,Podiumkunstendecreet_10
14645,subsidiesysteem,Projecten dans_613
14645,organisatie,Joji Inc_368918
14645,beginjaar,2005
14645,eindjaar,2005
14645,subsidietype,projectbeurs_4
14645,subsidiecomite,dans_11
14645,subsidiërende instantie,Podiumkunstendecreet_10
14646,subsidiesysteem,Projecten dans_613
14646,organisatie,deepblue_370514
14646,beginjaar,2005
14646,eindjaar,2005
14646,subsidietype,projectbeurs_4
14646,subsidiecomite,dans_11
14646,subsidiërende instantie,Podiumkunstendecreet_10
14647,subsidiesysteem,Projecten dans_613
14647,organisatie,WArd/WaRD_371003
14647,beginjaar,2005
14647,eindjaar,2005
14647,subsidietype,projectbeurs_4
14647,subsidiecomite,dans_11
14647,subsidiërende instantie,Podiumkunstendecreet_10
14648,subsidiesysteem,Projecten dans_613
14648,organisatie,Circo Topia_371004
14648,beginjaar,2005
14648,eindjaar,2005
14648,subsidietype,projectbeurs_4
14648,subsidiecomite,dans_11
14648,subsidiërende instantie,Podiumkunstendecreet_10
14649,subsidiesysteem,Projecten dans_613
14649,organisatie,Inti vzw_370029
14649,beginjaar,2005
14649,eindjaar,2005
14649,subsidietype,projectbeurs_4
14649,subsidiecomite,dans_11
14649,subsidiërende instantie,Podiumkunstendecreet_10
14650,subsidiesysteem,Projecten dans_613
14650,organisatie,Krul vzw_371497
14650,beginjaar,2005
14650,eindjaar,2005
14650,subsidietype,projectbeurs_4
14650,subsidiecomite,dans_11
14650,subsidiërende instantie,Podiumkunstendecreet_10
14651,subsidiesysteem,Projecten dans_613
14651,organisatie,Random Scream_363114
14651,beginjaar,2005
14651,eindjaar,2005
14651,subsidietype,projectbeurs_4
14651,subsidiecomite,dans_11
14651,subsidiërende instantie,Podiumkunstendecreet_10
14652,subsidiesysteem,Projecten dans_613
14652,organisatie,Stilllab_371005
14652,beginjaar,2005
14652,eindjaar,2005
14652,subsidietype,projectbeurs_4
14652,subsidiecomite,dans_11
14652,subsidiërende instantie,Podiumkunstendecreet_10
14654,subsidiesysteem,Projecten dans_613
14654,organisatie,Galothar_369187
14654,beginjaar,2005
14654,eindjaar,2005
14654,subsidietype,projectbeurs_4
14654,subsidiecomite,dans_11
14654,subsidiërende instantie,Podiumkunstendecreet_10
14655,subsidiesysteem,Projecten dans_613
14655,organisatie,Krul vzw_371497
14655,beginjaar,2005
14655,eindjaar,2005
14655,subsidietype,projectbeurs_4
14655,subsidiecomite,dans_11
14655,subsidiërende instantie,Podiumkunstendecreet_10
14658,subsidiesysteem,Projecten dans_613
14658,organisatie,Rebecca September_371007
14658,beginjaar,2005
14658,eindjaar,2005
14658,subsidietype,projectbeurs_4
14658,subsidiecomite,dans_11
14658,subsidiërende instantie,Podiumkunstendecreet_10
14659,subsidiesysteem,Projecten dans_613
14659,organisatie,Krul vzw_371497
14659,beginjaar,2005
14659,eindjaar,2005
14659,subsidietype,projectbeurs_4
14659,subsidiecomite,dans_11
14659,subsidiërende instantie,Podiumkunstendecreet_10
14660,subsidiesysteem,Projecten dans_613
14660,organisatie,Mahaworks_369574
14660,beginjaar,2005
14660,eindjaar,2005
14660,subsidietype,projectbeurs_4
14660,subsidiecomite,dans_11
14660,subsidiërende instantie,Podiumkunstendecreet_10
14661,subsidiesysteem,Projecten internationaal_632
14661,organisatie,Dans in Kortrijk_364162
14661,beginjaar,2005
14661,eindjaar,2005
14661,subsidietype,projectbeurs_4
14661,subsidiecomite,andere_13
14661,subsidiërende instantie,Podiumkunstendecreet_10
14663,subsidiesysteem,Projecten internationaal_632
14663,organisatie,ZOO_363228
14663,beginjaar,2005
14663,eindjaar,2005
14663,subsidietype,projectbeurs_4
14663,subsidiecomite,andere_13
14663,subsidiërende instantie,Podiumkunstendecreet_10
14664,subsidiesysteem,Projecten internationaal_632
14664,organisatie,Ultima Vez_360783
14664,beginjaar,2005
14664,eindjaar,2005
14664,subsidietype,projectbeurs_4
14664,subsidiecomite,andere_13
14664,subsidiërende instantie,Podiumkunstendecreet_10
14665,subsidiesysteem,Projecten internationaal_632
14665,organisatie,Damaged Goods_362862
14665,beginjaar,2005
14665,eindjaar,2005
14665,subsidietype,projectbeurs_4
14665,subsidiecomite,andere_13
14665,subsidiërende instantie,Podiumkunstendecreet_10
14666,subsidiesysteem,Projecten internationaal_632
14666,organisatie,Jan Fabre - Troubleyn_360650
14666,beginjaar,2005
14666,eindjaar,2005
14666,subsidietype,projectbeurs_4
14666,subsidiecomite,andere_13
14666,subsidiërende instantie,Podiumkunstendecreet_10
14668,subsidiesysteem,Projecten internationaal_632
14668,organisatie,Needcompany_360821
14668,beginjaar,2005
14668,eindjaar,2005
14668,subsidietype,projectbeurs_4
14668,subsidiecomite,andere_13
14668,subsidiërende instantie,Podiumkunstendecreet_10
14669,subsidiesysteem,Projecten internationaal_632
14669,organisatie,Vlaamse Mimefederatie_367129
14669,beginjaar,2005
14669,eindjaar,2005
14669,subsidietype,projectbeurs_4
14669,subsidiecomite,andere_13
14669,subsidiërende instantie,Podiumkunstendecreet_10
14672,subsidiesysteem,Projecten internationaal_632
14672,organisatie,Muziektheater Transparant_360880
14672,beginjaar,2005
14672,eindjaar,2005
14672,subsidietype,projectbeurs_4
14672,subsidiecomite,andere_13
14672,subsidiërende instantie,Podiumkunstendecreet_10
14674,subsidiesysteem,Projecten internationaal_632
14674,beginjaar,2005
14674,eindjaar,2005
14674,subsidietype,projectbeurs_4
14674,subsidiecomite,andere_13
14674,subsidiërende instantie,Podiumkunstendecreet_10
14676,subsidiesysteem,Projecten internationaal_632
14676,organisatie,tg STAN_362600
14676,beginjaar,2005
14676,eindjaar,2005
14676,subsidietype,projectbeurs_4
14676,subsidiecomite,andere_13
14676,subsidiërende instantie,Podiumkunstendecreet_10
14677,subsidiesysteem,Projecten internationaal_632
14677,organisatie,NTGent_370945
14677,beginjaar,2005
14677,eindjaar,2005
14677,subsidietype,projectbeurs_4
14677,subsidiecomite,andere_13
14677,subsidiërende instantie,Podiumkunstendecreet_10
14678,subsidiesysteem,Projecten dans_613
14678,organisatie,Amgod_369506
14678,beginjaar,2003
14678,eindjaar,2003
14678,subsidietype,projectbeurs_4
14678,subsidiecomite,dans_11
14678,subsidiërende instantie,Podiumkunstendecreet_10
14679,subsidiesysteem,Projecten dans_613
14679,organisatie,deepblue_370514
14679,beginjaar,2003
14679,eindjaar,2003
14679,subsidietype,projectbeurs_4
14679,subsidiecomite,dans_11
14679,subsidiërende instantie,Podiumkunstendecreet_10
14680,subsidiesysteem,Projecten dans_613
14680,organisatie,Vanity vzw_369447
14680,beginjaar,2003
14680,eindjaar,2003
14680,subsidietype,projectbeurs_4
14680,subsidiecomite,dans_11
14680,subsidiërende instantie,Podiumkunstendecreet_10
14681,subsidiesysteem,Projecten dans_613
14681,organisatie,Limoges vzw_370664
14681,beginjaar,2003
14681,eindjaar,2003
14681,subsidietype,projectbeurs_4
14681,subsidiecomite,dans_11
14681,subsidiërende instantie,Podiumkunstendecreet_10
14682,subsidiesysteem,Projecten dans_613
14682,organisatie,fABULEUS_363202
14682,beginjaar,2003
14682,eindjaar,2003
14682,subsidietype,projectbeurs_4
14682,subsidiecomite,dans_11
14682,subsidiërende instantie,Podiumkunstendecreet_10
14684,subsidiesysteem,Projecten dans_613
14684,organisatie,sA_370645
14684,beginjaar,2003
14684,eindjaar,2003
14684,subsidietype,projectbeurs_4
14684,subsidiecomite,dans_11
14684,subsidiërende instantie,Podiumkunstendecreet_10
14685,subsidiesysteem,Projecten dans_613
14685,organisatie,Ennesima_369299
14685,beginjaar,2003
14685,eindjaar,2003
14685,subsidietype,projectbeurs_4
14685,subsidiecomite,dans_11
14685,subsidiërende instantie,Podiumkunstendecreet_10
14686,subsidiesysteem,Projecten dans_613
14686,organisatie,Retina Dance Company_363170
14686,beginjaar,2003
14686,eindjaar,2003
14686,subsidietype,projectbeurs_4
14686,subsidiecomite,dans_11
14686,subsidiërende instantie,Podiumkunstendecreet_10
14687,subsidiesysteem,Projecten dans_613
14687,organisatie,Edward vzw_363237
14687,beginjaar,2003
14687,eindjaar,2003
14687,subsidietype,projectbeurs_4
14687,subsidiecomite,dans_11
14687,subsidiërende instantie,Podiumkunstendecreet_10
14688,subsidiesysteem,Projecten dans_613
14688,organisatie,Continuum_369178
14688,beginjaar,2003
14688,eindjaar,2003
14688,subsidietype,projectbeurs_4
14688,subsidiecomite,dans_11
14688,subsidiërende instantie,Podiumkunstendecreet_10
14691,subsidiesysteem,Projecten dans_613
14691,organisatie,Kobalt Works_369121
14691,beginjaar,2002
14691,eindjaar,2002
14691,subsidietype,projectbeurs_4
14691,subsidiecomite,dans_11
14691,subsidiërende instantie,Podiumkunstendecreet_10
14692,subsidiesysteem,Projecten dans_613
14692,organisatie,Ennesima_369299
14692,beginjaar,2002
14692,eindjaar,2002
14692,subsidietype,projectbeurs_4
14692,subsidiecomite,dans_11
14692,subsidiërende instantie,Podiumkunstendecreet_10
14693,subsidiesysteem,Projecten dans_613
14693,organisatie,kwaad bloed_368867
14693,beginjaar,2002
14693,eindjaar,2002
14693,subsidietype,projectbeurs_4
14693,subsidiecomite,dans_11
14693,subsidiërende instantie,Podiumkunstendecreet_10
14694,subsidiesysteem,Projecten dans_613
14694,organisatie,Edward vzw_363237
14694,beginjaar,2002
14694,eindjaar,2002
14694,subsidietype,projectbeurs_4
14694,subsidiecomite,dans_11
14694,subsidiërende instantie,Podiumkunstendecreet_10
14695,subsidiesysteem,Projecten dans_613
14695,organisatie,Continuum_369178
14695,beginjaar,2002
14695,eindjaar,2002
14695,subsidietype,projectbeurs_4
14695,subsidiecomite,dans_11
14695,subsidiërende instantie,Podiumkunstendecreet_10
14696,subsidiesysteem,Projecten dans_613
14696,organisatie,Visit vzw_369445
14696,beginjaar,2002
14696,eindjaar,2002
14696,subsidietype,projectbeurs_4
14696,subsidiecomite,dans_11
14696,subsidiërende instantie,Podiumkunstendecreet_10
14698,subsidiesysteem,Projecten dans_613
14698,organisatie,Joji Inc_368918
14698,beginjaar,2002
14698,eindjaar,2002
14698,subsidietype,projectbeurs_4
14698,subsidiecomite,dans_11
14698,subsidiërende instantie,Podiumkunstendecreet_10
14700,subsidiesysteem,Projecten dans_613
14700,organisatie,Les Ballets du Grand Maghreb_369859
14700,beginjaar,2002
14700,eindjaar,2002
14700,subsidietype,projectbeurs_4
14700,subsidiecomite,dans_11
14700,subsidiërende instantie,Podiumkunstendecreet_10
14701,subsidiesysteem,Projecten dans_613
14701,organisatie,Peeping Tom_369908
14701,beginjaar,2002
14701,eindjaar,2002
14701,subsidietype,projectbeurs_4
14701,subsidiecomite,dans_11
14701,subsidiërende instantie,Podiumkunstendecreet_10
14702,subsidiesysteem,Projecten dans_613
14702,organisatie,Plinn vzw_369423
14702,beginjaar,2002
14702,eindjaar,2002
14702,subsidietype,projectbeurs_4
14702,subsidiecomite,dans_11
14702,subsidiërende instantie,Podiumkunstendecreet_10
14705,subsidiesysteem,Projecten muziektheater_616
14705,organisatie,De Verenigde Kultuurfabrieken vzw_369910
14705,beginjaar,2002
14705,eindjaar,2002
14705,subsidietype,projectbeurs_4
14705,subsidiecomite,muziektheater_12
14705,subsidiërende instantie,Podiumkunstendecreet_10
14706,subsidiesysteem,Projecten muziektheater_616
14706,organisatie,Tirasila_363081
14706,beginjaar,2002
14706,eindjaar,2002
14706,subsidietype,projectbeurs_4
14706,subsidiecomite,muziektheater_12
14706,subsidiërende instantie,Podiumkunstendecreet_10
14707,subsidiesysteem,Projecten muziektheater_616
14707,organisatie,Ictus Ensemble vzw_368682
14707,beginjaar,2002
14707,eindjaar,2002
14707,subsidietype,projectbeurs_4
14707,subsidiecomite,muziektheater_12
14707,subsidiërende instantie,Podiumkunstendecreet_10
14709,subsidiesysteem,Projecten muziektheater_616
